avgjsd,avgunc,stdjsd,stdunc,minnvisit,avgvist,stdvisit
0.26479717331216895,0.8158588335769038,0.1576456036880775,0.14905652663515825,0.0,14.166666666666666,10.761298971571952
0.2264878678714438,0.8016231398859216,0.14008980852867528,0.12404626619933169,5.0,15.333333333333334,6.182412330330469
